Participant,Run,IncludeRun,RunNum,TrialNum,Onset2,Response,RT,IsInterpolated,InfFeed,Posteriors
NF121,Run_01,FALSE,1,1,16,NA,NA,FALSE,inf_exp.high_pos_out,0
NF121,Run_01,FALSE,1,1,37,NA,NA,FALSE,inf_exp.high_pos_out,0
NF121,Run_01,FALSE,1,2,52,NA,NA,FALSE,inf_exp.low_pos_out,0.0421
NF121,Run_01,FALSE,1,2,73,NA,NA,FALSE,inf_exp.low_pos_out,0.0184
NF121,Run_01,FALSE,1,3,88,NA,NA,FALSE,no_inf_exp.low_neg_out,0.0622
NF121,Run_01,FALSE,1,3,110,NA,NA,FALSE,no_inf_exp.low_neg_out,0.0272
NF121,Run_01,FALSE,1,4,125,NA,NA,FALSE,no_inf_exp.high_neg_out,0.0528
NF121,Run_01,FALSE,1,4,148,NA,NA,FALSE,no_inf_exp.high_neg_out,0.0056
NF121,Run_01,FALSE,1,5,163,NA,NA,FALSE,inf_exp.low_pos_out,0.0343
NF121,Run_01,FALSE,1,5,185,NA,NA,FALSE,inf_exp.low_pos_out,-0.0366
NF121,Run_01,FALSE,1,6,200,NA,NA,FALSE,no_inf_exp.low_pos_out,0.0546
NF121,Run_01,FALSE,1,6,223,NA,NA,FALSE,no_inf_exp.low_pos_out,-0.0277
NF121,Run_01,FALSE,1,7,238,NA,NA,FALSE,inf_exp.high_pos_out,0.0641
NF121,Run_01,FALSE,1,7,261,NA,NA,FALSE,inf_exp.high_pos_out,-0.0061
NF121,Run_01,FALSE,1,8,276,NA,NA,FALSE,no_inf_exp.low_neg_out,0.1048
NF121,Run_01,FALSE,1,8,298,NA,NA,FALSE,no_inf_exp.low_neg_out,0.0118
NF121,Run_01,FALSE,1,9,313,NA,NA,FALSE,inf_exp.high_neg_out,0.0955
NF121,Run_01,FALSE,1,9,335,NA,NA,FALSE,inf_exp.high_neg_out,-0.0095
NF121,Run_01,FALSE,1,10,350,NA,NA,FALSE,inf_exp.low_neg_out,0.0514
NF121,Run_01,FALSE,1,10,371,NA,NA,FALSE,inf_exp.low_neg_out,-0.0288
NF121,Run_01,FALSE,1,11,386,NA,NA,FALSE,no_inf_exp.high_pos_out,0.0293
NF121,Run_01,FALSE,1,11,409,NA,NA,FALSE,no_inf_exp.high_pos_out,-0.0385
NF121,Run_01,FALSE,1,12,424,NA,NA,FALSE,no_inf_exp.high_neg_out,0.0481
NF121,Run_01,FALSE,1,12,445,NA,NA,FALSE,no_inf_exp.high_neg_out,0.0044
NF121,Run_02,FALSE,2,1,16,NA,NA,FALSE,no_inf_exp.low_neg_out,0.0296
NF121,Run_02,FALSE,2,1,38,NA,NA,FALSE,no_inf_exp.low_neg_out,-0.0378
NF121,Run_02,FALSE,2,2,53,NA,NA,FALSE,no_inf_exp.high_neg_out,0.0207
NF121,Run_02,FALSE,2,2,76,NA,NA,FALSE,no_inf_exp.high_neg_out,-0.058
NF121,Run_02,FALSE,2,3,91,NA,NA,FALSE,inf_exp.high_pos_out,0.0029
NF121,Run_02,FALSE,2,3,113,NA,NA,FALSE,inf_exp.high_pos_out,-0.0989
NF121,Run_02,FALSE,2,4,128,NA,NA,FALSE,inf_exp.low_pos_out,0.0449
NF121,Run_02,FALSE,2,4,149,NA,NA,FALSE,inf_exp.low_pos_out,-0.0805
NF121,Run_02,FALSE,2,5,164,NA,NA,FALSE,no_inf_exp.high_neg_out,0.065
NF121,Run_02,FALSE,2,5,185,NA,NA,FALSE,no_inf_exp.high_neg_out,-0.0717
NF121,Run_02,FALSE,2,6,200,NA,NA,FALSE,inf_exp.high_neg_out,0.0472
NF121,Run_02,FALSE,2,6,223,NA,NA,FALSE,inf_exp.high_neg_out,-0.1123
NF121,Run_02,FALSE,2,7,238,NA,NA,FALSE,no_inf_exp.low_neg_out,0.0041
NF121,Run_02,FALSE,2,7,261,NA,NA,FALSE,no_inf_exp.low_neg_out,-0.1311
NF121,Run_02,FALSE,2,8,276,NA,NA,FALSE,inf_exp.high_pos_out,-0.0039
NF121,Run_02,FALSE,2,8,297,NA,NA,FALSE,inf_exp.high_pos_out,-0.1494
NF121,Run_02,FALSE,2,9,312,NA,NA,FALSE,no_inf_exp.low_pos_out,0.0383
NF121,Run_02,FALSE,2,9,335,NA,NA,FALSE,no_inf_exp.low_pos_out,-0.131
NF121,Run_02,FALSE,2,10,350,NA,NA,FALSE,no_inf_exp.high_pos_out,0.0487
NF121,Run_02,FALSE,2,10,371,NA,NA,FALSE,no_inf_exp.high_pos_out,-0.1072
NF121,Run_02,FALSE,2,11,386,NA,NA,FALSE,inf_exp.low_neg_out,0.0681
NF121,Run_02,FALSE,2,11,408,NA,NA,FALSE,inf_exp.low_neg_out,-0.0628
NF121,Run_02,FALSE,2,12,423,NA,NA,FALSE,inf_exp.low_pos_out,0.0457
NF121,Run_02,FALSE,2,12,445,NA,NA,FALSE,inf_exp.low_pos_out,-0.0727
NF121,Run_03,TRUE,3,1,16,1,0.871300000000002,FALSE,inf_exp.low_pos_out,0.0657
NF121,Run_03,TRUE,3,1,39,1,1.175,FALSE,inf_exp.low_pos_out,-0.0639
NF121,Run_03,TRUE,3,2,54,2,0.958100000000002,FALSE,inf_exp.high_pos_out,0.0854
NF121,Run_03,TRUE,3,2,76,1,1.34829999999999,FALSE,inf_exp.high_pos_out,-0.0553
NF121,Run_03,TRUE,3,3,91,-1,1.17489999999999,FALSE,no_inf_exp.high_neg_out,0.1257
NF121,Run_03,TRUE,3,3,114,-1,1.0887,FALSE,no_inf_exp.high_neg_out,-0.0376
NF121,Run_03,TRUE,3,4,129,1,1.13239999999999,FALSE,inf_exp.low_pos_out,0.1076
NF121,Run_03,TRUE,3,4,150,1,1.1754,FALSE,inf_exp.low_pos_out,-0.0789
NF121,Run_03,TRUE,3,5,165,-1,1.9136,FALSE,no_inf_exp.high_neg_out,0.1264
NF121,Run_03,TRUE,3,5,186,0,2.7397,FALSE,no_inf_exp.high_neg_out,-0.0707
NF121,Run_03,TRUE,3,6,201,-1,1.56549999999999,FALSE,no_inf_exp.high_pos_out,0.1086
NF121,Run_03,TRUE,3,6,223,0,1.51570000000001,FALSE,no_inf_exp.high_pos_out,-0.1113
NF121,Run_03,TRUE,3,7,238,1,1.6952,FALSE,inf_exp.high_pos_out,0.1281
NF121,Run_03,TRUE,3,7,260,1,1.43680000000001,FALSE,inf_exp.high_pos_out,-0.0669
NF121,Run_03,TRUE,3,8,275,-2,1.82760000000002,FALSE,no_inf_exp.low_pos_out,0.1675
NF121,Run_03,TRUE,3,8,296,-1,1.99810000000002,FALSE,no_inf_exp.low_pos_out,-0.0496
NF121,Run_03,TRUE,3,9,311,-1,1.74040000000002,FALSE,no_inf_exp.low_neg_out,0.1771
NF121,Run_03,TRUE,3,9,333,0,1.91480000000001,FALSE,no_inf_exp.low_neg_out,-0.0275
NF121,Run_03,TRUE,3,10,348,-1,1.78339999999997,FALSE,no_inf_exp.low_neg_out,0.1682
NF121,Run_03,TRUE,3,10,369,0,2.30560000000003,FALSE,no_inf_exp.low_neg_out,-0.048
NF121,Run_03,TRUE,3,11,384,1,1.65289999999999,FALSE,inf_exp.high_neg_out,0.1594
NF121,Run_03,TRUE,3,11,407,-1,2.00029999999998,FALSE,inf_exp.high_neg_out,-0.068
NF121,Run_03,TRUE,3,12,422,1,2.60919999999999,FALSE,inf_exp.low_neg_out,0.114
NF121,Run_03,TRUE,3,12,445,0,2.43579999999997,FALSE,inf_exp.low_neg_out,-0.0879
NF121,Run_04,TRUE,4,1,16,0,1.2617,FALSE,no_inf_exp.high_neg_out,0.0905
NF121,Run_04,TRUE,4,1,37,-1,1.0425,FALSE,no_inf_exp.high_neg_out,-0.0982
NF121,Run_04,TRUE,4,2,52,0,1.1742,FALSE,no_inf_exp.low_neg_out,0.073
NF121,Run_04,TRUE,4,2,75,0,1.0445,FALSE,no_inf_exp.low_neg_out,-0.1382
NF121,Run_04,TRUE,4,3,90,1,1.34869999999999,FALSE,inf_exp.low_pos_out,0.0651
NF121,Run_04,TRUE,4,3,112,1,1.22,FALSE,inf_exp.low_pos_out,-0.1563
NF121,Run_04,TRUE,4,4,127,-1,1.69710000000001,FALSE,no_inf_exp.high_neg_out,0.0847
NF121,Run_04,TRUE,4,4,150,0,1.87029999999999,FALSE,no_inf_exp.high_neg_out,-0.1477
NF121,Run_04,TRUE,4,5,165,1,1.30609999999999,FALSE,inf_exp.low_pos_out,0.0677
NF121,Run_04,TRUE,4,5,188,0,1.35720000000001,FALSE,inf_exp.low_pos_out,-0.1867
NF121,Run_04,TRUE,4,6,203,0,1.26130000000001,FALSE,inf_exp.low_neg_out,0.0873
NF121,Run_04,TRUE,4,6,224,-1,1.69669999999999,FALSE,inf_exp.low_neg_out,-0.1781
NF121,Run_04,TRUE,4,7,239,0,2.34880000000001,FALSE,no_inf_exp.low_neg_out,0.0644
NF121,Run_04,TRUE,4,7,260,0,1.87009999999998,FALSE,no_inf_exp.low_neg_out,-0.1881
NF121,Run_04,TRUE,4,8,274,0,2.39190000000002,FALSE,inf_exp.high_neg_out,0.0569
NF121,Run_04,TRUE,4,8,297,0,1.69619999999998,FALSE,inf_exp.high_neg_out,-0.2052
NF121,Run_04,TRUE,4,9,312,0,1.5247,FALSE,inf_exp.high_pos_out,0.0137
NF121,Run_04,TRUE,4,9,334,1,1.86419999999998,FALSE,inf_exp.high_pos_out,-0.2242
NF121,Run_04,TRUE,4,10,349,1,1.65300000000002,FALSE,inf_exp.high_pos_out,0.0554
NF121,Run_04,TRUE,4,10,370,2,1.99869999999999,FALSE,inf_exp.high_pos_out,-0.2059
NF121,Run_04,TRUE,4,11,385,-1,2.91399999999999,FALSE,no_inf_exp.low_pos_out,0.0964
NF121,Run_04,TRUE,4,11,407,1,2.21780000000001,FALSE,no_inf_exp.low_pos_out,-0.188
NF121,Run_04,TRUE,4,12,422,-1,1.87009999999998,FALSE,no_inf_exp.high_pos_out,0.1073
NF121,Run_04,TRUE,4,12,445,1,2.04419999999999,FALSE,no_inf_exp.high_pos_out,-0.163
NF121,Run_05,TRUE,5,1,16,2,1.3491,FALSE,inf_exp.high_pos_out,0.1272
NF121,Run_05,TRUE,5,1,38,1,1.0889,FALSE,inf_exp.high_pos_out,-0.1174
NF121,Run_05,TRUE,5,2,53,1,1.5658,FALSE,inf_exp.low_pos_out,0.1666
NF121,Run_05,TRUE,5,2,74,2,1.3048,FALSE,inf_exp.low_pos_out,-0.1002
NF121,Run_05,TRUE,5,3,89,0,1.69670000000001,FALSE,no_inf_exp.low_neg_out,0.1842
NF121,Run_05,TRUE,5,3,112,-1,1.6529,FALSE,no_inf_exp.low_neg_out,-0.0925
NF121,Run_05,TRUE,5,4,127,1,1.30520000000001,FALSE,inf_exp.high_neg_out,0.1758
NF121,Run_05,TRUE,5,4,148,-1,1.9145,FALSE,inf_exp.high_neg_out,-0.1116
NF121,Run_05,TRUE,5,5,163,-1,2.08760000000001,FALSE,no_inf_exp.high_pos_out,0.13
NF121,Run_05,TRUE,5,5,184,1,1.5658,FALSE,no_inf_exp.high_pos_out,-0.1317
NF121,Run_05,TRUE,5,6,199,-1,1.74019999999999,FALSE,no_inf_exp.high_neg_out,0.1497
NF121,Run_05,TRUE,5,6,221,-1,1.8278,FALSE,no_inf_exp.high_neg_out,-0.0868
NF121,Run_05,TRUE,5,7,236,-1,1.30629999999999,FALSE,no_inf_exp.high_neg_out,0.132
NF121,Run_05,TRUE,5,7,258,0,1.60930000000002,FALSE,no_inf_exp.high_neg_out,-0.1271
NF121,Run_05,TRUE,5,8,273,0,1.56610000000001,FALSE,inf_exp.low_neg_out,0.1148
NF121,Run_05,TRUE,5,8,296,1,2.74000000000001,FALSE,inf_exp.low_neg_out,-0.1665
NF121,Run_05,TRUE,5,9,311,1,1.69650000000001,FALSE,inf_exp.low_pos_out,0.0913
NF121,Run_05,TRUE,5,9,334,-1,1.78289999999998,FALSE,inf_exp.low_pos_out,-0.1767
NF121,Run_05,TRUE,5,10,349,0,1.56999999999999,FALSE,no_inf_exp.low_pos_out,0.1105
NF121,Run_05,TRUE,5,10,371,0,1.82679999999999,FALSE,no_inf_exp.low_pos_out,-0.1684
NF121,Run_05,TRUE,5,11,386,0,1.78320000000002,FALSE,inf_exp.high_pos_out,0.1212
NF121,Run_05,TRUE,5,11,409,0,1.7405,FALSE,inf_exp.high_pos_out,-0.1438
NF121,Run_05,TRUE,5,12,424,0,2.13319999999999,FALSE,no_inf_exp.low_neg_out,0.1608
NF121,Run_05,TRUE,5,12,445,0,2.39190000000002,FALSE,no_inf_exp.low_neg_out,-0.1265
NF121,Run_06,TRUE,6,1,16,0,0.950700000000001,FALSE,no_inf_exp.low_neg_out,0.1527
NF121,Run_06,TRUE,6,1,39,0,1.0444,FALSE,no_inf_exp.low_neg_out,-0.1449
NF121,Run_06,TRUE,6,2,54,0,1.9134,FALSE,no_inf_exp.high_neg_out,0.1448
NF121,Run_06,TRUE,6,2,76,-1,1.2183,FALSE,no_inf_exp.high_neg_out,-0.1629
NF121,Run_06,TRUE,6,3,91,1,1.6516,FALSE,inf_exp.high_pos_out,0.1279
NF121,Run_06,TRUE,6,3,112,1,1.17440000000001,FALSE,inf_exp.high_pos_out,-0.2015
NF121,Run_06,TRUE,6,4,127,0,1.34880000000001,FALSE,no_inf_exp.low_pos_out,0.1673
NF121,Run_06,TRUE,6,4,149,-1,3.00110000000001,FALSE,no_inf_exp.low_pos_out,-0.1843
NF121,Run_06,TRUE,6,5,164,0,1.34899999999999,FALSE,inf_exp.low_neg_out,0.1782
NF121,Run_06,TRUE,6,5,186,0,1.43559999999999,FALSE,inf_exp.low_neg_out,-0.1594
NF121,Run_06,TRUE,6,6,201,1,2.04390000000001,FALSE,inf_exp.low_pos_out,0.1534
NF121,Run_06,TRUE,6,6,224,1,1.7834,FALSE,inf_exp.low_pos_out,-0.1702
NF121,Run_06,TRUE,6,7,239,1,1.13069999999999,FALSE,inf_exp.low_pos_out,0.1712
NF121,Run_06,TRUE,6,7,262,1,1.65260000000001,FALSE,inf_exp.low_pos_out,-0.1624
NF121,Run_06,TRUE,6,8,277,-1,1.91500000000002,FALSE,no_inf_exp.high_pos_out,0.1887
NF121,Run_06,TRUE,6,8,298,0,2.08870000000002,FALSE,no_inf_exp.high_pos_out,-0.1548
NF121,Run_06,TRUE,6,9,313,0,1.68990000000002,FALSE,no_inf_exp.high_neg_out,0.2085
NF121,Run_06,TRUE,6,9,334,-1,3.13119999999998,FALSE,no_inf_exp.high_neg_out,-0.1094
NF121,Run_06,TRUE,6,10,349,1,2.1746,FALSE,inf_exp.high_neg_out,0.1911
NF121,Run_06,TRUE,6,10,372,-1,1.65300000000002,FALSE,inf_exp.high_neg_out,-0.1492
NF121,Run_06,TRUE,6,11,387,-1,1.69589999999999,FALSE,no_inf_exp.low_neg_out,0.145
NF121,Run_06,TRUE,6,11,408,0,2.78359999999998,FALSE,no_inf_exp.low_neg_out,-0.1694
NF121,Run_06,TRUE,6,12,423,1,1.82659999999998,FALSE,inf_exp.high_pos_out,0.1373
NF121,Run_06,TRUE,6,12,445,1,1.78390000000002,FALSE,inf_exp.high_pos_out,-0.1869
NF122,Run_01,TRUE,1,1,16,1,2.6969,FALSE,inf_exp.high_pos_out,0
NF122,Run_01,TRUE,1,1,37,0,2.8294,FALSE,inf_exp.high_pos_out,0
NF122,Run_01,TRUE,1,2,52,0,2.6093,FALSE,inf_exp.low_pos_out,0.3059
NF122,Run_01,TRUE,1,2,73,0,2.78570000000001,FALSE,inf_exp.low_pos_out,-0.08
NF122,Run_01,TRUE,1,3,88,1,1.87130000000001,FALSE,no_inf_exp.low_neg_out,0.412
NF122,Run_01,TRUE,1,3,110,-1,1.697,FALSE,no_inf_exp.low_neg_out,-0.1078
NF122,Run_01,TRUE,1,4,125,0,1.9975,FALSE,no_inf_exp.high_neg_out,0.4477
NF122,Run_01,TRUE,1,4,148,-2,1.9581,FALSE,no_inf_exp.high_neg_out,-0.2442
NF122,Run_01,TRUE,1,5,163,1,2.39259999999999,FALSE,inf_exp.low_pos_out,0.5179
NF122,Run_01,TRUE,1,5,185,0,1.82810000000001,FALSE,inf_exp.low_pos_out,-0.5127
NF122,Run_01,TRUE,1,6,200,0,3.30629999999999,FALSE,no_inf_exp.low_pos_out,0.5917
NF122,Run_01,TRUE,1,6,223,1,1.95779999999999,FALSE,no_inf_exp.low_pos_out,-0.532
NF122,Run_01,TRUE,1,7,238,0,2.04509999999999,FALSE,inf_exp.high_pos_out,0.5304
NF122,Run_01,TRUE,1,7,261,2,2.13310000000001,FALSE,inf_exp.high_pos_out,-0.2977
NF122,Run_01,TRUE,1,8,276,0,2.21879999999999,FALSE,no_inf_exp.low_neg_out,0.7551
NF122,Run_01,TRUE,1,8,298,0,1.78429999999997,FALSE,no_inf_exp.low_neg_out,-0.3565
NF122,Run_01,TRUE,1,9,313,1,3.61070000000001,FALSE,inf_exp.high_neg_out,0.7809
NF122,Run_01,TRUE,1,9,335,-1,2.7835,FALSE,inf_exp.high_neg_out,-0.4549
NF122,Run_01,TRUE,1,10,350,1,3.00200000000001,FALSE,inf_exp.low_neg_out,0.3556
NF122,Run_01,TRUE,1,10,371,0,1.82729999999998,FALSE,inf_exp.low_neg_out,-0.3437
NF122,Run_01,TRUE,1,11,386,0,1.9556,FALSE,no_inf_exp.high_pos_out,0.1483
NF122,Run_01,TRUE,1,11,409,1,1.82850000000002,FALSE,no_inf_exp.high_pos_out,-0.2895
NF122,Run_01,TRUE,1,12,424,0,3.08850000000001,FALSE,no_inf_exp.high_neg_out,0.0567
NF122,Run_01,TRUE,1,12,445,0,3.21879999999999,FALSE,no_inf_exp.high_neg_out,0.0607
NF122,Run_02,TRUE,2,1,16,1,0.874199999999998,FALSE,no_inf_exp.low_neg_out,0.1391
NF122,Run_02,TRUE,2,1,38,0,1.8707,FALSE,no_inf_exp.low_neg_out,-0.2545
NF122,Run_02,TRUE,2,2,53,0,0.999299999999998,FALSE,no_inf_exp.high_neg_out,0.1689
NF122,Run_02,TRUE,2,2,76,-1,3.2187,FALSE,no_inf_exp.high_neg_out,-0.3685
NF122,Run_02,TRUE,2,3,91,-1,1.3492,FALSE,inf_exp.high_pos_out,0.2342
NF122,Run_02,TRUE,2,3,113,0,2.26179999999999,FALSE,inf_exp.high_pos_out,-0.618
NF122,Run_02,TRUE,2,4,128,0,1.04640000000001,FALSE,inf_exp.low_pos_out,0.5042
NF122,Run_02,TRUE,2,4,149,0,1.34880000000001,FALSE,inf_exp.low_pos_out,-0.6886
NF122,Run_02,TRUE,2,5,164,1,1.17509999999999,FALSE,no_inf_exp.high_neg_out,0.5801
NF122,Run_02,TRUE,2,5,185,0,3.39500000000001,FALSE,no_inf_exp.high_neg_out,-0.7084
NF122,Run_02,TRUE,2,6,200,1,1.78380000000001,FALSE,inf_exp.high_neg_out,0.6317
NF122,Run_02,TRUE,2,6,223,-1,1.87119999999999,FALSE,inf_exp.high_neg_out,-0.906
NF122,Run_02,TRUE,2,7,238,-1,1.69669999999999,FALSE,no_inf_exp.low_neg_out,0.2293
NF122,Run_02,TRUE,2,7,261,-2,1.82729999999998,FALSE,no_inf_exp.low_neg_out,-0.8007
NF122,Run_02,TRUE,2,8,276,0,2.00170000000003,FALSE,inf_exp.high_pos_out,0.2372
NF122,Run_02,TRUE,2,8,297,1,2.26240000000001,FALSE,inf_exp.high_pos_out,-0.8312
NF122,Run_02,TRUE,2,9,312,0,2.26190000000003,FALSE,no_inf_exp.low_pos_out,0.5068
NF122,Run_02,TRUE,2,9,335,1,2.17630000000003,FALSE,no_inf_exp.low_pos_out,-0.9017
NF122,Run_02,TRUE,2,10,350,0,2.1327,FALSE,no_inf_exp.high_pos_out,0.4307
NF122,Run_02,TRUE,2,10,371,1,2.08850000000001,FALSE,no_inf_exp.high_pos_out,-0.6109
NF122,Run_02,TRUE,2,11,386,0,2.56630000000001,FALSE,inf_exp.low_neg_out,0.3263
NF122,Run_02,TRUE,2,11,408,0,2.1748,FALSE,inf_exp.low_neg_out,-0.2116
NF122,Run_02,TRUE,2,12,423,1,2.95589999999999,FALSE,inf_exp.low_pos_out,0.1235
NF122,Run_02,TRUE,2,12,445,1,2.13189999999997,FALSE,inf_exp.low_pos_out,-0.1585
NF122,Run_03,TRUE,3,1,16,0,1.3497,FALSE,inf_exp.low_pos_out,0.2575
NF122,Run_03,TRUE,3,1,39,0,1.1767,FALSE,inf_exp.low_pos_out,-0.1936
NF122,Run_03,TRUE,3,2,54,0,0.915100000000002,FALSE,inf_exp.high_pos_out,0.3711
NF122,Run_03,TRUE,3,2,76,0,1.7865,FALSE,inf_exp.high_pos_out,-0.2233
NF122,Run_03,TRUE,3,3,91,1,1.3064,FALSE,no_inf_exp.high_neg_out,0.6202
NF122,Run_03,TRUE,3,3,114,0,2.0018,FALSE,no_inf_exp.high_neg_out,-0.2884
NF122,Run_03,TRUE,3,4,129,0,1.47970000000001,FALSE,inf_exp.low_pos_out,0.6886
NF122,Run_03,TRUE,3,4,150,0,1.74019999999999,FALSE,inf_exp.low_pos_out,-0.5502
NF122,Run_03,TRUE,3,5,165,0,2.78389999999999,FALSE,no_inf_exp.high_neg_out,0.7363
NF122,Run_03,TRUE,3,5,186,-1,2.3064,FALSE,no_inf_exp.high_neg_out,-0.5626
NF122,Run_03,TRUE,3,6,201,0,2.17590000000001,FALSE,no_inf_exp.high_pos_out,0.7937
NF122,Run_03,TRUE,3,6,223,0,1.6979,FALSE,no_inf_exp.high_pos_out,-0.7825
NF122,Run_03,TRUE,3,7,238,0,1.7835,FALSE,inf_exp.high_pos_out,0.6825
NF122,Run_03,TRUE,3,7,260,0,1.21859999999998,FALSE,inf_exp.high_pos_out,-0.3569
NF122,Run_03,TRUE,3,8,275,0,1.82670000000002,FALSE,no_inf_exp.low_pos_out,0.8839
NF122,Run_03,TRUE,3,8,296,0,2.5224,FALSE,no_inf_exp.low_pos_out,-0.4096
NF122,Run_03,TRUE,3,9,311,0,1.69709999999998,FALSE,no_inf_exp.low_neg_out,0.8276
NF122,Run_03,TRUE,3,9,333,1,3.04270000000002,FALSE,no_inf_exp.low_neg_out,-0.1941
NF122,Run_03,TRUE,3,10,348,0,1.48050000000001,FALSE,no_inf_exp.low_neg_out,0.8598
NF122,Run_03,TRUE,3,10,369,0,2.08870000000002,FALSE,no_inf_exp.low_neg_out,-0.3173
NF122,Run_03,TRUE,3,11,384,-1,1.95920000000001,FALSE,inf_exp.high_neg_out,0.8871
NF122,Run_03,TRUE,3,11,407,1,2.30540000000002,FALSE,inf_exp.high_neg_out,-0.4217
NF122,Run_03,TRUE,3,12,422,0,1.65379999999999,FALSE,inf_exp.low_neg_out,0.4456
NF122,Run_03,TRUE,3,12,445,0,2.52330000000001,FALSE,inf_exp.low_neg_out,-0.3062
NF122,Run_04,TRUE,4,1,16,0,1.0898,FALSE,no_inf_exp.high_neg_out,0.2245
NF122,Run_04,TRUE,4,1,37,0,1.4803,FALSE,no_inf_exp.high_neg_out,-0.2484
NF122,Run_04,TRUE,4,2,52,0,1.7406,FALSE,no_inf_exp.low_neg_out,0.2946
NF122,Run_04,TRUE,4,2,75,-1,1.1319,FALSE,no_inf_exp.low_neg_out,-0.5163
NF122,Run_04,TRUE,4,3,90,0,1.2627,FALSE,inf_exp.low_pos_out,0.3139
NF122,Run_04,TRUE,4,3,112,0,1.2187,FALSE,inf_exp.low_pos_out,-0.5903
NF122,Run_04,TRUE,4,4,127,1,2.95760000000001,FALSE,no_inf_exp.high_neg_out,0.4188
NF122,Run_04,TRUE,4,4,150,-2,1.43639999999999,FALSE,no_inf_exp.high_neg_out,-0.6177
NF122,Run_04,TRUE,4,5,165,1,2.13229999999999,FALSE,inf_exp.low_pos_out,0.4741
NF122,Run_04,TRUE,4,5,188,0,1.21899999999999,FALSE,inf_exp.low_pos_out,-0.8291
NF122,Run_04,TRUE,4,6,203,0,1.43690000000001,FALSE,inf_exp.low_neg_out,0.5546
NF122,Run_04,TRUE,4,6,224,-1,2.7835,FALSE,inf_exp.low_neg_out,-0.8501
NF122,Run_04,TRUE,4,7,239,0,2.04519999999999,FALSE,no_inf_exp.low_neg_out,0.3168
NF122,Run_04,TRUE,4,7,260,-1,1.87040000000002,FALSE,no_inf_exp.low_neg_out,-0.788
NF122,Run_04,TRUE,4,8,274,0,3.39249999999998,FALSE,inf_exp.high_neg_out,0.3253
NF122,Run_04,TRUE,4,8,297,0,1.56720000000001,FALSE,inf_exp.high_neg_out,-0.8204
NF122,Run_04,TRUE,4,9,312,1,1.95859999999999,FALSE,inf_exp.high_pos_out,-0.0303
NF122,Run_04,TRUE,4,9,334,2,2.08800000000002,FALSE,inf_exp.high_pos_out,-0.7274
NF122,Run_04,TRUE,4,10,349,1,1.65339999999998,FALSE,inf_exp.high_pos_out,0.2802
NF122,Run_04,TRUE,4,10,370,2,2.34969999999998,FALSE,inf_exp.high_pos_out,-0.8086
NF122,Run_04,TRUE,4,11,385,0,2.7842,FALSE,no_inf_exp.low_pos_out,0.5432
NF122,Run_04,TRUE,4,11,407,1,2.43680000000001,FALSE,no_inf_exp.low_pos_out,-0.8774
NF122,Run_04,TRUE,4,12,422,1,2.21969999999999,FALSE,no_inf_exp.high_pos_out,0.4681
NF122,Run_04,TRUE,4,12,445,2,3.3066,FALSE,no_inf_exp.high_pos_out,-0.5903
NF122,Run_05,TRUE,5,1,16,1,1.0451,FALSE,inf_exp.high_pos_out,0.3645
NF122,Run_05,TRUE,5,1,38,2,1.3067,FALSE,inf_exp.high_pos_out,-0.1941
NF122,Run_05,TRUE,5,2,53,1,1.872,FALSE,inf_exp.low_pos_out,0.6146
NF122,Run_05,TRUE,5,2,74,0,2.00060000000001,FALSE,inf_exp.low_pos_out,-0.2596
NF122,Run_05,TRUE,5,3,89,0,1.8279,FALSE,no_inf_exp.low_neg_out,0.6736
NF122,Run_05,TRUE,5,3,112,0,2.48009999999999,FALSE,no_inf_exp.low_neg_out,-0.275
NF122,Run_05,TRUE,5,4,127,0,1.0446,FALSE,inf_exp.high_neg_out,0.7026
NF122,Run_05,TRUE,5,4,148,-1,1.61099999999999,FALSE,inf_exp.high_neg_out,-0.3858
NF122,Run_05,TRUE,5,5,163,-1,1.61060000000001,FALSE,no_inf_exp.high_pos_out,0.2893
NF122,Run_05,TRUE,5,5,184,0,1.61080000000001,FALSE,no_inf_exp.high_pos_out,-0.2778
NF122,Run_05,TRUE,5,6,199,0,1.3064,FALSE,no_inf_exp.high_neg_out,0.1981
NF122,Run_05,TRUE,5,6,221,0,3.654,FALSE,no_inf_exp.high_neg_out,0.0706
NF122,Run_05,TRUE,5,7,236,0,1.52369999999999,FALSE,no_inf_exp.high_neg_out,0.281
NF122,Run_05,TRUE,5,7,258,0,1.61110000000002,FALSE,no_inf_exp.high_neg_out,-0.2461
NF122,Run_05,TRUE,5,8,273,-1,1.61079999999998,FALSE,inf_exp.low_neg_out,0.3511
NF122,Run_05,TRUE,5,8,296,0,1.99829999999997,FALSE,inf_exp.low_neg_out,-0.5143
NF122,Run_05,TRUE,5,9,311,0,1.56650000000002,FALSE,inf_exp.low_pos_out,0.1445
NF122,Run_05,TRUE,5,9,334,0,1.65309999999999,FALSE,inf_exp.low_pos_out,-0.4603
NF122,Run_05,TRUE,5,10,349,0,2.34870000000001,FALSE,no_inf_exp.low_pos_out,0.2753
NF122,Run_05,TRUE,5,10,371,0,2.17610000000002,FALSE,no_inf_exp.low_pos_out,-0.4945
NF122,Run_05,TRUE,5,11,386,0,1.61059999999998,FALSE,inf_exp.high_pos_out,0.2155
NF122,Run_05,TRUE,5,11,409,0,4.56639999999999,FALSE,inf_exp.high_pos_out,-0.2659
NF122,Run_05,TRUE,5,12,424,-1,2.3929,FALSE,no_inf_exp.low_neg_out,0.4884
